"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-31 ~ 2026-03-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 60㎡초과~85㎡이하"
"금액선택 : 95000 ~ 115000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2147","서울특별시 성북구 장위동","322","0322","0000","래미안포레카운티","84.9800","202509","28","111,000","107","11","개인","개인","2021","장월로 160","-","중개거래","서울 성북구","25.12.22"
"2148","서울특별시 성북구 장위동","319","0319","0000","꿈의숲코오롱하늘채","84.8700","202509","28","106,500","105","12","개인","개인","2017","돌곶이로 220","-","중개거래","서울 성북구","25.10.17"
"2149","서울특별시 광진구 광장동","148-4","0148","0004","워커힐푸르지오","65.6300","202509","28","106,000","101","10","개인","개인","1987","아차산로78길 10","-","중개거래","서울 광진구","25.12.31"
"2150","서울특별시 중랑구 면목동","1543","1543","0000","한양수자인사가정파크","74.9180","202509","28","97,800","108","9","개인","개인","2019","사가정로72길 26","-","중개거래","서울 중랑구","25.11.24"
"2151","서울특별시 송파구 마천동","304","0304","0000","마천동금호타운1","84.9200","202509","27","105,000","-","3","개인","개인","1998","마천로57길 16","-","중개거래","경기 하남시","26.01.05"
"2152","서울특별시 노원구 중계동","359-1","0359","0001","주공5","84.7900","202509","27","109,500","509","4","개인","개인","1992","중계로 230","-","중개거래","서울 노원구","26.01.09"
"2153","서울특별시 성북구 길음동","1280","1280","0000","길음뉴타운2단지푸르지오","84.9700","202509","27","95,000","225","6","개인","개인","2005","길음로 119","-","중개거래","서울 성북구","26.02.20"
"2154","서울특별시 강서구 화곡동","1091","1091","0000","화곡푸르지오","84.9400","202509","27","101,000","145","8","개인","개인","2002","화곡로13길 107","-","중개거래","서울 강서구","25.10.02"
"2155","서울특별시 강동구 암사동","508","0508","0000","삼성광나루","84.7900","202509","27","110,000","104","2","개인","개인","2002","상암로3길 77","-","중개거래","서울 강동구","26.01.29"
"2156","서울특별시 강동구 암사동","442-1","0442","0001","한강현대","84.9300","202509","27","109,500","101","6","개인","개인","1999","올림픽로104길 42","-","중개거래","서울 강동구","26.01.23"
"2157","서울특별시 성북구 길음동","1285","1285","0000","길음뉴타운7단지(두산위브)","84.9600","202509","27","107,500","705","2","개인","개인","2010","길음로13길 22","-","중개거래","서울 성북구","25.12.01"
"2158","서울특별시 성동구 금호동3가","1331","1331","0000","두산","84.9900","202509","27","113,000","110","13","개인","개인","1994","동호로 100","-","중개거래","서울 성동구","25.12.29"
"2159","서울특별시 동대문구 장안동","329-3","0329","0003","래미안장안2차","81.0500","202509","27","105,000","211","14","개인","개인","2007","장안벚꽃로 167","-","중개거래","서울 동대문구","25.11.11"
"2160","서울특별시 동대문구 장안동","329-2","0329","0002","장안힐스테이트","84.7890","202509","27","108,500","1010","16","개인","개인","2007","장안벚꽃로1길 7","-","중개거래","서울 동대문구","25.12.10"
"2161","서울특별시 서대문구 연희동","739","0739","0000","대우푸르지오","84.7060","202509","27","104,000","104","21","개인","개인","2002","연희로 38-20","-","중개거래","서울 서대문구","25.12.05"
"2162","서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.7900","202509","27","97,000","111","6","개인","개인","2005","남부순환로 1430","-","중개거래","서울 관악구","26.01.16"
"2163","서울특별시 성북구 길음동","1279","1279","0000","길음뉴타운1단지(래미안길음1차)","84.9600","202509","27","98,000","-","1","개인","개인","2003","길음로9길 40","20251121","중개거래","서울 성북구","-"
"2164","서울특별시 성북구 하월곡동","226","0226","0000","월곡래미안루나밸리","84.8800","202509","27","96,400","106","16","개인","개인","2007","월곡로14길 26","-","중개거래","서울 성북구","25.11.26"
"2165","서울특별시 강서구 염창동","302","0302","0000","염창2차한화꿈에그린","84.9900","202509","27","107,000","202","4","개인","개인","2006","공항대로63길 16","-","중개거래","서울 강서구","25.11.28"
"2166","서울특별시 강서구 염창동","308","0308","0000","강서쌍용예가","84.9025","202509","27","102,000","104","3","개인","개인","2014","양천로 613","-","중개거래","서울 강서구","26.02.11"
"2167","서울특별시 동작구 신대방동","565","0565","0000","우성1차","66.6900","202509","27","103,700","12동","13","개인","개인","1988","여의대방로 22","-","중개거래","서울 동작구","25.12.01"
"2168","서울특별시 강서구 염창동","302","0302","0000","염창2차한화꿈에그린","84.9900","202509","27","98,800","-","1","개인","개인","2006","공항대로63길 16","20251219","중개거래","서울 강서구","-"
"2169","서울특별시 강서구 염창동","302","0302","0000","염창2차한화꿈에그린","84.9900","202509","27","98,800","202","1","개인","개인","2006","공항대로63길 16","-","중개거래","서울 강서구","25.12.19"
"2170","서울특별시 구로구 고척동","334","0334","0000","벽산","84.8780","202509","27","95,000","203","22","개인","개인","2003","경인로 390","-","중개거래","서울 구로구","26.01.30"
"2171","서울특별시 강서구 염창동","255","0255","0000","무학","84.6400","202509","27","95,000","101","7","개인","개인","1999","양천로77길 45","-","중개거래","서울 강서구","25.12.26"
"2172","서울특별시 강동구 천호동","528","0528","0000","천호동삼성아파트","84.9700","202509","27","108,500","102","3","개인","개인","1997","성안로25길 6","-","중개거래","서울 강동구","26.01.09"
"2173","서울특별시 강동구 천호동","19-1","0019","0001","우성","64.5300","202509","27","98,000","1","8","개인","개인","1985","구천면로 366","-","중개거래","서울 강동구","25.12.29"
"2174","서울특별시 강동구 천호동","19-1","0019","0001","우성","84.9300","202509","27","102,800","2","2","개인","개인","1985","구천면로 366","-","중개거래","서울 강동구","25.12.30"
"2175","서울특별시 강서구 내발산동","741","0741","0000","마곡수명산파크2단지","84.5300","202509","27","115,000","203","6","개인","개인","2007","강서로47길 158","-","중개거래","서울 강서구","26.03.23"
"2176","서울특별시 강서구 내발산동","753","0753","0000","마곡수명산파크4단지","84.7600","202509","27","112,500","402","7","개인","개인","2008","수명로1길 16","-","중개거래","서울 강서구","25.10.31"
"2177","서울특별시 양천구 신월동","1075","1075","0000","목동센트럴아이파크위브1단지","84.9700","202509","27","113,000","103","5","개인","개인","2020","남부순환로83길 17","-","중개거래","서울 양천구","26.01.09"
"2178","서울특별시 양천구 신월동","1076","1076","0000","목동센트럴아이파크위브2단지","84.9800","202509","27","105,000","204","1","개인","개인","2020","남부순환로83길 18","-","중개거래","서울 양천구","25.10.17"
"2179","서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.4950","202509","27","95,000","101","6","개인","개인","1996","무학봉길 49","-","중개거래","서울 성동구","26.02.25"
"2180","서울특별시 중구 신당동","845","0845","0000","한진해모로","84.9600","202509","27","107,500","102","10","개인","개인","2001","왕십리로39길 30","-","중개거래","서울 성동구","25.12.30"
"2181","서울특별시 마포구 성산동","601","0601","0000","성산월드타운대림","84.6890","202509","27","100,000","105","16","개인","개인","2004","월드컵북로30길 9-22","-","중개거래","서울 마포구","26.01.08"
"2182","서울특별시 강동구 상일동","476","0476","0000","중앙하이츠","84.2300","202509","27","114,000","1","3","개인","개인","1992","구천면로 557","-","중개거래","서울 강동구","26.01.30"
"2183","서울특별시 영등포구 대림동","608-1","0608","0001","현대3차","84.8900","202509","27","105,000","304","11","개인","개인","1997","도신로 31","-","중개거래","서울 영등포구","26.01.09"
"2184","서울특별시 노원구 상계동","730-2","0730","0002","상계주공3(고층)","84.2000","202509","27","100,000","318","3","개인","개인","1987","동일로215길 48","-","중개거래","서울 노원구","25.12.15"
"2185","서울특별시 성북구 장위동","320","0320","0000","래미안장위퍼스트하이","84.9400","202509","27","109,000","502","15","개인","개인","2020","한천로 713","-","중개거래","부산 해운대구, 서울 성북구","25.10.21"
"2186","서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","84.2000","202509","27","108,000","119","18","개인","개인","2004","관악로30길 27","-","중개거래","서울 관악구","25.11.14"
"2187","서울특별시 성북구 돈암동","643","0643","0000","길음역금호어울림센터힐","84.9800","202509","27","106,000","105","16","개인","개인","2014","동소문로34길 73","-","중개거래","서울 성북구","25.09.30"
"2188","서울특별시 동작구 사당동","1154","1154","0000","사당휴먼시아","84.8400","202509","27","103,000","107","10","개인","개인","2009","사당로16길 96","-","중개거래","서울 동작구","25.12.16"
"2189","서울특별시 동작구 사당동","산25-2","0025","0002","현대주택조합","84.9900","202509","27","95,000","3","13","개인","개인","1993","사당로17길 111","-","중개거래","서울 동작구","26.02.10"
"2190","서울특별시 강동구 성내동","598","0598","0000","성내1차e-편한세상","84.1800","202509","27","99,000","103","1","개인","개인","2003","천호대로168길 51","-","중개거래","서울 강동구","25.12.29"
"2191","서울특별시 관악구 봉천동","1712","1712","0000","관악드림(삼성)","84.9600","202509","27","106,700","143","16","개인","개인","2003","성현로 80","-","중개거래","서울 관악구","25.12.23"
"2192","서울특별시 관악구 봉천동","1703","1703","0000","봉천동아","84.8700","202509","27","98,000","110","9","개인","개인","2000","관악로 285","-","중개거래","서울 관악구","25.12.30"
"2193","서울특별시 관악구 봉천동","1703","1703","0000","봉천동아","84.8700","202509","27","97,300","110","14","개인","개인","2000","관악로 285","-","중개거래","서울 관악구","26.01.06"
"2194","서울특별시 강동구 둔촌동","555","0555","0000","신동아파밀리에","66.9600","202509","27","109,500","102","4","개인","개인","2002","양재대로96길 79","-","중개거래","서울 강동구","25.11.28"
"2195","서울특별시 강동구 둔촌동","70-5","0070","0005","현대2","69.1700","202509","27","95,500","102","3","개인","개인","1988","풍성로65길 34","-","중개거래","서울 강동구","26.01.09"
"2196","서울특별시 은평구 진관동","107","0107","0000","마고정3단지센트레빌(310~322동)BL2-3","84.0400","202509","27","101,000","322","4","개인","개인","2009","진관2로 90","-","중개거래","서울 은평구","26.02.13"
"2197","서울특별시 강서구 등촌동","715","0715","0000","등촌동아이파크","84.9958","202509","27","105,000","122","14","개인","개인","2004","등촌로 163","-","중개거래","서울 강서구","25.12.12"
"2198","서울특별시 성북구 석관동","410","0410","0000","래미안아트리치","84.9400","202509","27","113,000","111","5","개인","개인","2019","돌곶이로8길 22","-","중개거래","서울 성북구","26.01.15"
"2199","서울특별시 강서구 등촌동","715","0715","0000","등촌동아이파크","84.9958","202509","27","115,000","102","16","개인","개인","2004","등촌로 163","-","중개거래","서울 강서구","25.12.16"
"2200","서울특별시 중랑구 면목동","1543","1543","0000","한양수자인사가정파크","84.9979","202509","27","106,000","103","7","개인","개인","2019","사가정로72길 26","-","중개거래","서울 중랑구","26.01.13"
"2201","서울특별시 중랑구 면목동","1537","1537","0000","용마산하늘채","84.7961","202509","27","100,300","104","6","개인","개인","2015","용마산로 210","-","중개거래","서울 중랑구","25.12.10"
"2202","서울특별시 강북구 미아동","812","0812","0000","삼성래미안트리베라2단지","84.2900","202509","27","97,000","217","17","개인","개인","2010","삼양로27길 19","-","중개거래","서울 강북구","26.01.30"
"2203","서울특별시 영등포구 신길동","769-1","0769","0001","한성","84.9800","202509","27","105,000","101","4","개인","개인","1997","가마산로 575","-","중개거래","서울 영등포구","26.02.20"
"2204","서울특별시 영등포구 신길동","897-1","0897","0001","삼환","84.8300","202509","27","100,000","111","2","개인","개인","1997","여의대방로43라길 9","-","중개거래","서울 영등포구","25.11.12"
"2205","서울특별시 성동구 성수동2가","836","0836","0000","서울숲금강아미움","80.8900","202509","27","102,000","-","1","개인","개인","2004","아차산로9길 34","20251111","중개거래","서울 성동구","-"
"2206","서울특별시 성동구 성수동2가","836","0836","0000","서울숲금강아미움","80.8900","202509","27","102,000","101","1","개인","개인","2004","아차산로9길 34","-","중개거래","서울 성동구","25.12.15"
"2207","서울특별시 양천구 신정동","1252","1252","0000","현대","84.8400","202509","27","113,000","101","10","개인","개인","1995","신목로 23","-","중개거래","서울 양천구","26.02.02"
"2208","서울특별시 양천구 신정동","334","0334","0000","쌍용","84.6500","202509","27","109,000","102","11","개인","개인","1992","신목로 16","-","중개거래","서울 양천구","26.02.25"
"2209","서울특별시 양천구 신정동","336","0336","0000","청구","84.9900","202509","27","111,500","101-1","6","개인","개인","1992","신목로2길 11","-","중개거래","서울 양천구","26.01.05"
"2210","서울특별시 양천구 신정동","336","0336","0000","청구","84.9900","202509","27","103,000","105","1","개인","개인","1992","신목로2길 11","-","중개거래","서울 양천구","26.01.09"
"2211","서울특별시 강동구 강일동","684","0684","0000","강일리버파크6단지","84.5300","202509","27","104,000","604","5","개인","개인","2009","아리수로94길 19","-","중개거래","서울 강동구","25.11.11"
"2212","서울특별시 성동구 행당동","345","0345","0000","두산","84.8700","202509","27","108,400","101","22","개인","개인","1997","고산자로14길 40","-","중개거래","서울 성동구, 인천 중구","25.11.28"
"2213","서울특별시 송파구 마천동","304","0304","0000","마천동금호타운1","84.9200","202509","27","105,000","-","3","개인","개인","1998","마천로57길 16","20251126","중개거래","경기 하남시","-"
"2214","서울특별시 성북구 길음동","1279","1279","0000","길음뉴타운1단지(래미안길음1차)","84.9600","202509","27","98,000","111","1","개인","개인","2003","길음로9길 40","-","중개거래","서울 성북구","26.01.21"
"2215","서울특별시 송파구 마천동","304","0304","0000","마천동금호타운1","84.9200","202509","27","104,000","-","2","개인","개인","1998","마천로57길 16","-","중개거래","서울 송파구","25.12.02"
"2216","서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.6750","202509","26","100,000","101","3","개인","개인","1996","무학봉길 49","-","중개거래","서울 노원구, 서울 성동구","26.01.07"
"2217","서울특별시 강동구 성내동","600","0600","0000","성내3차e-편한세상","84.2300","202509","26","101,500","301","5","개인","개인","2004","천호대로162길 35","-","중개거래","서울 강동구, 서울 송파구","26.01.08"
"2218","서울특별시 영등포구 당산동3가","559","0559","0000","쌍용예가클래식","68.2800","202509","26","106,700","102","13","개인","개인","2010","당산로31길 32","-","중개거래","서울 영등포구","25.12.22"
"2219","서울특별시 중랑구 면목동","1543","1543","0000","한양수자인사가정파크","74.0267","202509","26","96,000","106","13","개인","개인","2019","사가정로72길 26","-","중개거래","서울 중랑구","25.10.30"
"2220","서울특별시 서대문구 홍은동","470","0470","0000","힐스테이트홍은포레스트","72.7900","202509","26","105,000","102","11","개인","개인","2023","가좌로4길 21","-","중개거래","서울 서대문구","25.12.19"
"2221","서울특별시 성북구 돈암동","636","0636","0000","이수브라운스톤돈암","84.9700","202509","26","95,200","101","13","개인","개인","2004","북악산로 844","-","중개거래","서울 성북구","25.12.10"
"2222","서울특별시 노원구 중계동","359-1","0359","0001","주공5","84.7900","202509","26","113,000","515","15","개인","개인","1992","중계로 230","-","중개거래","서울 노원구","26.02.26"
"2223","서울특별시 노원구 하계동","270","0270","0000","우성","84.9100","202509","26","105,000","110","8","개인","개인","1988","섬밭로 232","-","중개거래","서울 노원구","25.12.26"
"2224","서울특별시 성북구 길음동","1281","1281","0000","길음뉴타운4단지(e편한세상)","84.6400","202509","26","104,000","410","10","개인","개인","2005","길음로 118","-","중개거래","서울 성북구","25.12.01"
"2225","서울특별시 성북구 동소문동5가","120","0120","0000","돈암동일하이빌","84.9580","202509","26","95,000","102","12","개인","개인","2006","보문로38길 11","-","중개거래","서울 성북구","25.12.10"
"2226","서울특별시 광진구 자양동","673","0673","0000","현대강변","82.0800","202509","26","111,000","102","3","개인","개인","1991","자양로3가길 43","-","중개거래","서울 광진구","26.01.13"
"2227","서울특별시 강서구 마곡동","1525","1525","0000","마곡푸르지오","84.8000","202509","26","114,500","107","11","개인","개인","2008","방화대로34길 88","-","중개거래","서울 강서구","26.02.11"
"2228","서울특별시 관악구 봉천동","1712","1712","0000","관악드림(삼성)","84.9600","202509","26","98,000","138","11","개인","개인","2003","성현로 80","-","중개거래","서울 관악구","26.01.30"
"2229","서울특별시 영등포구 양평동6가","100","0100","0000","동양","84.8500","202509","26","103,000","103","9","개인","개인","2000","양평로30가길 15","-","중개거래","서울 영등포구","26.01.15"
"2230","서울특별시 송파구 가락동","196","0196","0000","동궁리치웰(102동)","83.6600","202509","26","106,000","102","11","개인","개인","2005","오금로44길 47","-","중개거래","서울 송파구","26.01.16"
"2231","서울특별시 마포구 성산동","667","0667","0000","월드컵아이파크(667)","84.7000","202509","26","113,000","101","18","개인","개인","2009","모래내로9길 6","-","중개거래","서울 마포구","25.11.27"
"2232","서울특별시 관악구 봉천동","1560-61","1560","0061","서울대입구아이원(1560-61)","84.8900","202509","26","101,500","102","13","개인","개인","2006","청룡길 78","-","중개거래","서울 관악구","25.12.09"
"2233","서울특별시 동대문구 장안동","336","0336","0000","장안현대홈타운(336)","84.8700","202509","26","97,000","제122동","5","개인","개인","2003","장한로18길 82-14","-","중개거래","서울 동대문구","25.12.23"
"2234","서울특별시 영등포구 신길동","897-1","0897","0001","삼환","84.8300","202509","26","105,000","111","9","개인","개인","1997","여의대방로43라길 9","-","중개거래","서울 서초구, 서울 영등포구","25.12.05"
"2235","서울특별시 강동구 강일동","684","0684","0000","강일리버파크6단지","84.7400","202509","26","110,000","603","6","개인","개인","2009","아리수로94길 19","-","중개거래","경기 하남시, 서울 강동구","26.02.25"
"2236","서울특별시 영등포구 신길동","4780","4780","0000","보라매경남아너스빌","84.7900","202509","26","95,000","104","1","개인","개인","2005","여의대방로 25","-","중개거래","서울 영등포구","25.10.16"
"2237","서울특별시 영등포구 양평동2가","38-1","0038","0001","삼성래미안","84.6900","202509","26","104,000","105","3","개인","개인","1998","영등포로3길 9","-","중개거래","서울 양천구, 서울 영등포구","25.11.28"
"2238","서울특별시 관악구 남현동","1135","1135","0000","우림루미아트","84.5100","202509","26","107,500","104","6","개인","개인","2004","남현길 91","-","중개거래","서울 관악구","25.11.12"
"2239","서울특별시 성북구 길음동","1282","1282","0000","길음뉴타운5단지(래미안)","84.9600","202509","26","106,300","507","9","개인","개인","2006","길음로 74","-","중개거래","서울 성북구","25.09.26"
"2240","서울특별시 동대문구 전농동","688","0688","0000","래미안아름숲","84.7000","202509","26","108,000","111","8","개인","개인","2012","전농로16길 51","-","중개거래","서울 동대문구","25.11.28"
"2241","서울특별시 광진구 광장동","148-4","0148","0004","워커힐푸르지오","69.0000","202509","26","102,500","102","2","개인","개인","1987","아차산로78길 10","-","중개거래","서울 광진구, 서울 중랑구","25.12.10"
"2242","서울특별시 강동구 둔촌동","621","0621","0000","초원동아","84.3400","202509","26","98,000","102","12","개인","개인","1997","동남로49길 60-5","-","중개거래","서울 강동구","25.11.04"
"2243","서울특별시 성북구 길음동","1287-1","1287","0001","롯데캐슬골든힐스","84.9320","202509","25","95,000","1103","6","개인","개인","2019","서경로 60","-","중개거래","서울 성북구","26.01.16"
"2244","서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","84.7500","202509","25","98,000","111","19","개인","개인","2004","관악로30길 27","-","중개거래","서울 관악구","25.12.02"
"2245","서울특별시 송파구 풍납동","506","0506","0000","동아한가람1","84.3800","202509","25","115,000","101","3","개인","개인","1995","한가람로 446","-","중개거래","경기 하남시, 서울 송파구","25.12.30"
"2246","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","84.9700","202509","25","110,000","107","3","개인","개인","2001","난계로 114-31","-","중개거래","서울 성동구","26.01.05"
"2247","서울특별시 중랑구 면목동","1543","1543","0000","한양수자인사가정파크","84.9862","202509","25","106,000","103","17","개인","개인","2019","사가정로72길 26","-","중개거래","서울 중랑구","26.01.05"
"2248","서울특별시 강동구 길동","53","0053","0000","삼익파크맨션","63.3200","202509","25","109,000","511","11","개인","개인","1983","명일로 286","-","중개거래","서울 강동구","26.01.27"
"2249","서울특별시 강동구 고덕동","486","0486","0000","아남1","71.2000","202509","25","109,900","8","11","개인","개인","1996","양재대로 1706","-","중개거래","서울 강동구","25.11.28"
"2250","서울특별시 강동구 고덕동","486","0486","0000","아남1","71.2000","202509","25","109,900","-","11","개인","개인","1996","양재대로 1706","20251010","중개거래","서울 강동구","-"
"2251","서울특별시 강동구 고덕동","486","0486","0000","아남1","71.2000","202509","25","109,900","8","9","개인","개인","1996","양재대로 1706","-","중개거래","서울 강동구","25.12.30"
"2252","서울특별시 구로구 신도림동","641","0641","0000","현대홈타운아파트","84.6900","202509","25","103,000","101","6","개인","개인","1999","신도림로19길 16","-","중개거래","서울 구로구","25.12.23"
"2253","서울특별시 강서구 염창동","292","0292","0000","동아","84.9500","202509","25","111,000","103","13","개인","개인","1998","양천로69길 58","-","중개거래","서울 강서구","26.01.23"
"2254","서울특별시 서대문구 현저동","200","0200","0000","독립문극동(200-0)","84.8700","202509","25","97,000","103","1","개인","개인","1998","독립문공원길 17","-","중개거래","서울 서대문구","26.02.11"
"2255","서울특별시 은평구 불광동","643","0643","0000","북한산힐스테이트7차","84.9470","202509","25","115,000","101","4","개인","개인","2011","통일로 796","-","중개거래","서울 은평구","25.11.03"
"2256","서울특별시 양천구 신정동","337","0337","0000","목동우성2","84.9600","202509","25","99,000","209","15","개인","개인","2000","목동남로4길 6-23","-","중개거래","서울 양천구","25.10.27"
"2257","서울특별시 양천구 신정동","1306","1306","0000","세양청마루","84.9800","202509","25","104,000","105동","9","개인","개인","2006","목동남로2길 60-30","-","중개거래","서울 구로구","26.01.06"
"2258","서울특별시 동작구 사당동","1154","1154","0000","사당휴먼시아","84.7300","202509","25","104,500","108","13","개인","개인","2009","사당로16길 96","-","중개거래","서울 동작구","25.12.15"
"2259","서울특별시 강동구 암사동","419","0419","0000","암사동한솔","84.7300","202509","25","101,500","101","3","개인","개인","2002","암사19길 25","-","중개거래","서울 강동구","25.12.30"
"2260","서울특별시 중구 신당동","840","0840","0000","현대","79.1100","202509","25","102,000","9","11","개인","개인","1993","다산로36길 109","-","중개거래","서울 성동구","25.12.29"
"2261","서울특별시 관악구 봉천동","1717","1717","0000","관악푸르지오","84.7500","202509","25","98,000","-","19","개인","개인","2004","관악로30길 27","20250926","중개거래","서울 관악구","-"
"2262","서울특별시 강동구 상일동","476","0476","0000","중앙하이츠","84.2300","202509","25","104,500","3","9","개인","개인","1992","구천면로 557","-","중개거래","서울 강동구","26.02.05"
"2263","서울특별시 구로구 구로동","42","0042","0000","신도림LG자이","84.9520","202509","25","95,000","101","9","개인","개인","2004","새말로18길 64","-","중개거래","서울 구로구, 서울 노원구","25.10.16"
"2264","서울특별시 마포구 신공덕동","161","0161","0000","신공덕래미안3차","84.6900","202509","25","100,000","306","13","개인","개인","2003","만리재로 60","-","중개거래","경기 고양시 일산동구","25.10.15"
"2265","서울특별시 영등포구 영등포동","647","0647","0000","영등포푸르지오","79.7770","202509","24","114,000","112","1","개인","개인","2002","도신로29길 28","-","중개거래","서울 영등포구","26.01.16"
"2266","서울특별시 강동구 천호동","19-1","0019","0001","우성","84.9300","202509","24","98,000","5","2","개인","개인","1985","구천면로 366","-","중개거래","서울 강동구, 서울 광진구","25.12.29"
"2267","서울특별시 성동구 마장동","822","0822","0000","신성미소지움","84.9900","202509","24","100,500","103","2","개인","개인","2004","마장로39길 43","-","중개거래","서울 성동구","26.02.02"
"2268","서울특별시 성동구 마장동","818","0818","0000","현대","84.9100","202509","24","109,000","105","7","개인","개인","1998","살곶이길 50","-","중개거래","서울 동대문구, 서울 성동구","25.12.19"
"2269","서울특별시 강서구 가양동","1460","1460","0000","한강타운","84.9900","202509","24","101,000","101","1","개인","개인","1993","허준로 23","-","중개거래","서울 강서구","26.03.03"
"2270","서울특별시 구로구 오류동","362","0362","0000","천왕역모아엘가트레뷰","84.5396","202509","24","104,500","102","21","개인","개인","2025","오리로 1165","-","중개거래","서울 구로구","26.01.02"
"2271","서울특별시 강서구 염창동","268","0268","0000","관음삼성","84.9300","202509","24","97,750","102","14","개인","개인","1997","양천로 656","-","중개거래","서울 강서구, 서울 종로구","26.02.20"
"2272","서울특별시 은평구 불광동","645","0645","0000","불광롯데캐슬","84.9900","202509","24","112,000","102동","6","개인","개인","2018","불광로 64","-","중개거래","서울 은평구","25.12.19"
"2273","서울특별시 양천구 신정동","1311","1311","0000","동일하이빌2단지","84.9550","202509","24","102,500","204","18","개인","개인","2005","신정로11길 20","-","중개거래","서울 양천구","25.12.26"
"2274","서울특별시 강동구 성내동","30-2","0030","0002","현대","84.5600","202509","24","106,000","102","6","개인","개인","1987","천호옛12길 27","-","중개거래","서울 강동구","25.12.29"
"2275","서울특별시 강동구 성내동","137","0137","0000","성내2차e-편한세상","84.9000","202509","24","99,000","201","4","개인","개인","2004","풍성로37길 55","-","중개거래","경기 하남시, 서울 강동구","25.12.22"
"2276","서울특별시 성북구 길음동","1281","1281","0000","길음뉴타운4단지(e편한세상)","84.6400","202509","24","105,000","418","16","개인","개인","2005","길음로 118","-","중개거래","서울 성북구","25.12.10"
"2277","서울특별시 강동구 성내동","30-2","0030","0002","현대","84.5600","202509","24","106,000","-","6","개인","개인","1987","천호옛12길 27","20251127","중개거래","서울 강동구","-"
"2278","서울특별시 동대문구 장안동","587","0587","0000","동대문더퍼스트데시앙","84.9375","202509","24","102,500","201동","11","개인","개인","2019","장한로27가길 37","-","중개거래","서울 동대문구","25.11.20"
"2279","서울특별시 강동구 고덕동","486","0486","0000","아남1","78.3000","202509","24","113,000","3","18","개인","개인","1996","양재대로 1706","-","중개거래","서울 강동구","25.12.19"
"2280","서울특별시 강동구 고덕동","486","0486","0000","아남1","84.9100","202509","24","114,000","5","1","개인","개인","1996","양재대로 1706","-","중개거래","서울 강동구","26.02.27"
"2281","서울특별시 광진구 광장동","148-4","0148","0004","워커힐푸르지오","69.0000","202509","24","114,000","102","11","개인","개인","1987","아차산로78길 10","-","중개거래","서울 광진구","25.12.05"
"2282","서울특별시 영등포구 신길동","365","0365","0000","우성1","83.6400","202509","24","100,700","101","2","개인","개인","1986","도신로 68","-","중개거래","서울 영등포구","25.11.24"
"2283","서울특별시 성북구 보문동3가","230","0230","0000","이편한세상보문","84.4110","202509","24","99,200","106","9","개인","개인","2013","낙산길 255","-","중개거래","서울 성북구, 서울 종로구","25.11.27"
"2284","서울특별시 영등포구 신길동","102-8","0102","0008","우성4","84.9500","202509","24","97,000","402","1","개인","개인","1991","영등포로64길 11","-","중개거래","서울 영등포구","25.12.15"
"2285","서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","84.9700","202509","24","113,000","106","15","개인","개인","2001","난계로 114-31","-","중개거래","서울 성동구","25.11.28"
"2286","서울특별시 동대문구 장안동","329-3","0329","0003","래미안장안2차","81.0500","202509","24","107,000","214","12","개인","개인","2007","장안벚꽃로 167","-","중개거래","서울 동대문구","25.12.09"
"2287","서울특별시 성북구 종암동","133","0133","0000","래미안세레니티","84.9800","202509","24","98,800","214","8","개인","개인","2009","종암로23길 35","-","중개거래","서울 성북구","25.10.17"
"2288","서울특별시 강동구 강일동","670","0670","0000","강일리버파크5단지","84.7400","202509","24","110,000","506","13","개인","개인","2009","아리수로97길 20","-","중개거래","서울 강동구","26.01.15"
"2289","서울특별시 영등포구 신길동","897-1","0897","0001","삼환","84.8300","202509","24","110,000","111","22","개인","개인","1997","여의대방로43라길 9","-","중개거래","서울 영등포구","25.12.01"
"2290","서울특별시 은평구 진관동","62","0062","0000","은평스카이뷰자이","84.7488","202509","24","112,500","102동","23","개인","개인","2019","통일로 1034","-","중개거래","서울 은평구","26.01.21"
